months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,time_labels,window_fan_speeds,ac_fan_speeds
1.0,31.0,23.0,12.533334,15.333333,5.0,50.0,19.58577,16.41148,0.0,585.9301,0.0,0.0,False,False,01-31 23:30,0.0,0.0
1.0,31.0,23.0,12.316667,14.666667,5.0,50.0,19.411037,15.994273,0.0,570.34717,0.0,0.0,False,False,01-31 23:40,0.0,0.0
1.0,31.0,23.0,12.1,14.0,5.0,50.0,19.219137,15.407858,0.0,551.53485,0.0,0.0,False,False,01-31 23:50,0.0,0.0
2.0,1.0,0.0,11.9,28.333334,5.0,50.0,18.997227,15.4126005,0.0,534.81946,0.0,0.0,False,False,02-01 00:00,0.0,0.0
2.0,1.0,0.0,11.7,42.666668,5.0,50.0,18.780596,16.311525,0.0,519.96735,0.0,0.0,False,False,02-01 00:10,0.0,0.0
2.0,1.0,0.0,11.5,57.0,5.0,50.0,18.59229,18.122185,0.0,506.77063,0.0,0.0,False,False,02-01 00:20,0.0,0.0
2.0,1.0,0.0,11.3,71.333336,5.0,50.0,18.457794,20.71795,0.0,495.0411,0.0,0.0,False,False,02-01 00:30,0.0,0.0
2.0,1.0,0.0,11.1,85.666664,5.0,50.0,18.346142,24.00541,0.0,484.6111,0.0,0.0,False,False,02-01 00:40,0.0,0.0
2.0,1.0,0.0,10.9,100.0,5.0,50.0,18.236929,27.904787,0.0,475.3331,0.0,0.0,False,False,02-01 00:50,0.0,0.0
2.0,1.0,1.0,10.683333,100.0,5.0,50.0,18.125526,31.840643,0.0,467.06937,0.0,0.0,False,False,02-01 01:00,0.0,0.0
2.0,1.0,1.0,10.466666,100.0,5.0,50.0,18.014187,35.420544,0.0,459.7039,0.0,0.0,False,False,02-01 01:10,0.0,0.0
2.0,1.0,1.0,10.25,100.0,5.0,50.0,17.904839,38.551334,0.0,453.1386,0.0,0.0,False,False,02-01 01:20,0.0,0.0
2.0,1.0,1.0,10.033334,100.0,5.0,50.0,17.797722,41.265236,0.0,447.28796,0.0,0.0,False,False,02-01 01:30,0.0,0.0
2.0,1.0,1.0,9.816667,100.0,5.0,50.0,17.69236,43.621693,0.0,442.07574,0.0,0.0,False,False,02-01 01:40,0.0,0.0
2.0,1.0,1.0,9.6,100.0,5.0,50.0,17.588308,45.671158,0.0,437.43347,0.0,0.0,False,False,02-01 01:50,0.0,0.0
2.0,1.0,2.0,9.383333,96.0,5.0,50.0,17.485432,47.30876,0.0,433.2987,0.0,0.0,False,False,02-01 02:00,0.0,0.0
